ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720007382518,05/23/2022,05/24/2022 07:51:36,08:00,08:15,.041,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,08:15,08:30,.03,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,08:30,08:45,.053,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,08:45,09:00,.102,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,09:00,09:15,.049,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,09:15,09:30,.052,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,09:30,09:45,.054,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,09:45,10:00,.074,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,10:00,10:15,.08,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,10:15,10:30,.061,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,10:30,10:45,.048,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,10:45,11:00,.056,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,11:00,11:15,.04,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,11:15,11:30,.089,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,11:30,11:45,.1,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,11:45,12:00,.065,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,12:00,12:15,.048,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,12:15,12:30,.031,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,12:30,12:45,.05,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,12:45,13:00,.042,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,13:00,13:15,.104,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,13:15,13:30,.064,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,13:30,13:45,.044,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,13:45,14:00,.122,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,14:00,14:15,.041,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,14:15,14:30,.061,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,14:30,14:45,.066,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,14:45,15:00,.053,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,15:00,15:15,.062,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,15:15,15:30,.046,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,15:30,15:45,.037,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,15:45,16:00,.05,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,16:00,16:15,.046,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,16:15,16:30,.085,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,16:30,16:45,.22,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,16:45,17:00,.04,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,17:00,17:15,.04,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,17:15,17:30,.421,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,17:30,17:45,.094,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,17:45,18:00,.061,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,18:00,18:15,.058,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,18:15,18:30,.505,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,18:30,18:45,.053,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,18:45,19:00,.049,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,19:00,19:15,.058,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,19:15,19:30,.056,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,19:30,19:45,.164,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,19:45,20:00,.34,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,20:00,20:15,.088,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,20:15,20:30,.073,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,20:30,20:45,.071,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,20:45,21:00,.088,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,21:00,21:15,.44,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,21:15,21:30,.157,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,21:30,21:45,.202,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,21:45,22:00,.056,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,22:00,22:15,.062,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,22:15,22:30,.366,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,22:30,22:45,.184,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,22:45,23:00,.128,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,23:00,23:15,.256,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,23:15,23:30,.275,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,23:30,23:45,.282,A,Consumption
'10443720007382518,05/23/2022,05/24/2022 07:51:36,23:45,00:00,.365,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,00:00,00:15,.132,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,00:15,00:30,.089,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,00:30,00:45,.037,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,00:45,01:00,.028,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,01:00,01:15,.036,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,01:15,01:30,.04,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,01:30,01:45,.038,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,01:45,02:00,.047,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,02:00,02:15,.047,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,02:15,02:30,.032,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,02:30,02:45,.052,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,02:45,03:00,.05,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,03:00,03:15,.047,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,03:15,03:30,.025,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,03:30,03:45,.041,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,03:45,04:00,.038,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,04:00,04:15,.037,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,04:15,04:30,.032,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,04:30,04:45,.03,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,04:45,05:00,.041,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,05:00,05:15,.037,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,05:15,05:30,.038,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,05:30,05:45,.026,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,05:45,06:00,.04,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,06:00,06:15,.038,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,06:15,06:30,.038,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,06:30,06:45,.024,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,06:45,07:00,.04,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,07:00,07:15,.041,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,07:15,07:30,.043,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,07:30,07:45,.026,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,07:45,08:00,.04,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,08:00,08:15,.049,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,08:15,08:30,.047,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,08:30,08:45,.042,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,08:45,09:00,.059,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,09:00,09:15,.068,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,09:15,09:30,.05,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,09:30,09:45,.032,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,09:45,10:00,.25,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,10:00,10:15,.05,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,10:15,10:30,.089,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,10:30,10:45,.124,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,10:45,11:00,.036,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,11:00,11:15,.056,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,11:15,11:30,.071,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,11:30,11:45,.086,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,11:45,12:00,.065,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,12:00,12:15,.062,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,12:15,12:30,.059,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,12:30,12:45,.055,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,12:45,13:00,.036,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,13:00,13:15,.055,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,13:15,13:30,.055,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,13:30,13:45,.028,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,13:45,14:00,.098,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,14:00,14:15,.05,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,14:15,14:30,.044,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,14:30,14:45,.035,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,14:45,15:00,.037,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,15:00,15:15,.152,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,15:15,15:30,.084,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,15:30,15:45,.094,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,15:45,16:00,.589,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,16:00,16:15,1.457,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,16:15,16:30,.611,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,16:30,16:45,.042,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,16:45,17:00,.061,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,17:00,17:15,.319,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,17:15,17:30,.032,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,17:30,17:45,.042,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,17:45,18:00,.052,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,18:00,18:15,.426,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,18:15,18:30,.055,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,18:30,18:45,.071,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,18:45,19:00,.074,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,19:00,19:15,.055,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,19:15,19:30,.04,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,19:30,19:45,.059,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,19:45,20:00,.067,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,20:00,20:15,.095,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,20:15,20:30,.11,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,20:30,20:45,.079,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,20:45,21:00,.073,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,21:00,21:15,.074,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,21:15,21:30,.076,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,21:30,21:45,.066,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,21:45,22:00,.054,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,22:00,22:15,.186,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,22:15,22:30,.278,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,22:30,22:45,.307,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,22:45,23:00,.205,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,23:00,23:15,.19,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,23:15,23:30,.163,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,23:30,23:45,.134,A,Consumption
'10443720007382518,05/24/2022,05/25/2022 07:05:28,23:45,00:00,.026,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,00:00,00:15,.04,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,00:15,00:30,.04,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,00:30,00:45,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,00:45,01:00,.025,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,01:00,01:15,.04,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,01:15,01:30,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,01:30,01:45,.132,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,01:45,02:00,.052,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,02:00,02:15,.044,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,02:15,02:30,.055,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,02:30,02:45,.053,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,02:45,03:00,.048,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,03:00,03:15,.047,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,03:15,03:30,.047,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,03:30,03:45,.049,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,03:45,04:00,.03,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,04:00,04:15,.037,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,04:15,04:30,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,04:30,04:45,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,04:45,05:00,.035,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,05:00,05:15,.026,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,05:15,05:30,.04,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,05:30,05:45,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,05:45,06:00,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,06:00,06:15,.026,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,06:15,06:30,.037,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,06:30,06:45,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,06:45,07:00,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,07:00,07:15,.03,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,07:15,07:30,.032,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,07:30,07:45,.04,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,07:45,08:00,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,08:00,08:15,.034,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,08:15,08:30,.052,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,08:30,08:45,.077,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,08:45,09:00,.048,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,09:00,09:15,.043,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,09:15,09:30,.067,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,09:30,09:45,.06,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,09:45,10:00,.049,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,10:00,10:15,.05,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,10:15,10:30,.058,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,10:30,10:45,.049,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,10:45,11:00,.103,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,11:00,11:15,.055,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,11:15,11:30,.053,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,11:30,11:45,.035,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,11:45,12:00,.056,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,12:00,12:15,.054,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,12:15,12:30,.056,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,12:30,12:45,.037,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,12:45,13:00,.053,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,13:00,13:15,.068,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,13:15,13:30,.042,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,13:30,13:45,.054,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,13:45,14:00,.04,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,14:00,14:15,.043,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,14:15,14:30,.055,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,14:30,14:45,.061,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,14:45,15:00,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,15:00,15:15,.059,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,15:15,15:30,.067,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,15:30,15:45,1.146,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,15:45,16:00,.497,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,16:00,16:15,.043,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,16:15,16:30,.042,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,16:30,16:45,.038,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,16:45,17:00,.031,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,17:00,17:15,.042,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,17:15,17:30,.041,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,17:30,17:45,.035,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,17:45,18:00,.034,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,18:00,18:15,.049,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,18:15,18:30,.04,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,18:30,18:45,.084,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,18:45,19:00,.124,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,19:00,19:15,.041,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,19:15,19:30,.06,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,19:30,19:45,.083,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,19:45,20:00,.132,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,20:00,20:15,.095,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,20:15,20:30,.102,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,20:30,20:45,.108,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,20:45,21:00,.07,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,21:00,21:15,.066,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,21:15,21:30,.055,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,21:30,21:45,.077,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,21:45,22:00,.059,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,22:00,22:15,.066,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,22:15,22:30,.142,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,22:30,22:45,.139,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,22:45,23:00,.084,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,23:00,23:15,.052,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,23:15,23:30,.026,A,Consumption
'10443720007382518,05/25/2022,05/26/2022 06:26:37,23:30,23:45,.038,A,Consumption
